ID|Title|Summary
36|Perspectives on Program Analysis|eing analysed. On the negative side, the semantic correctness of the analysis is seldom established and therefore there is often no formal justification for the program transformations for which the information is used.  The semantics based approach [1; 5] is often based on domain theory in the form of abstract domains modelling sets of values, projections, or partial equivalence relations. The approach tends to focus more directly on discovering the extensional properties of interest: for constant propagation it might operate on sets of values with constancy corresponding to singletons, and for neededness analysis it might perform a strictness analysis and use the strictness information for neededness (or make use of the &#034;absence&#034; notion from projection analysis and attempt to discover the di#erence). On the positive side, this usually gives rise to provably correct analyses, although there are sometimes complications (due to deciding what information to stick onto the
37|Timing Attacks on Implementations of Diffie-Hellman, RSA, DSS, and Other Systems|By carefully measuring the amount of time required to perform private key operations, attackers may be able to find fixed Diffie-Hellman exponents, factor RSA keys, and break other cryptosystems. Against a vulnerable system, the attack is computationally inexpensive and often requires only known ciphertext. Actual systems are potentially at risk, including cryptographic tokens, network-based cryptosystems, and other applications where attackers can make reasonably accurate timing measurements. Techniques for preventing the attack for RSA and Diffie-Hellman are presented. Some cryptosystems will need to be revised to protect against the attack, and new protocols and algorithms may need to incorporate measures to prevent timing attacks.
38|StackGuard: Automatic adaptive detection and prevention of buffer-overflow attacks|1
39|Points-to Analysis in Almost Linear Time|We present an interprocedural flow-insensitive points-to analysis based on type inference methods with an almost linear time cost complexity. To our knowledge, this is the asymptotically fastest non-trivial interprocedural points-to analysis algorithm yet described. The algorithm is based on a non-standard type system. The type inferred for any variable represents a set of locations and includes a type which in turn represents a set of locations possibly pointed to by the variable. The type inferred for a function variable represents a set of functions it may point to and includes a type signature for these functions. The results are equivalent to those of a flow-insensitive alias analysis (and control flow analysis) that assumes alias relations are reflexive and transitive. This work makes
40|Cyclone: A safe dialect of C | Cyclone is a safe dialect of C. It has been designed from the ground up to prevent the buffer overflows, format string attacks, and memory management errors that are common in C programs, while retaining C&#039;s syntax and semantics. This paper examines safety violations enabled by C&#039;s design, and shows how Cyclone avoids them, without giving up C&#039;s hallmark control over low-level details such as data representation and memory management.
41|A First Step towards Automated Detection of Buffer Overrun Vulnerabilities|We describe a new technique for finding potential buffer overrun vulnerabilities in security-critical C code. The key to success is to use static analysis: we formulate detection of buffer overruns as an integer range analysis problem. One major advantage of static analysis is that security bugs can be eliminated before code is deployed. We have implemented our design and used our prototype to find new remotely-exploitable vulnerabilities in a large, widely deployed software package. An earlier hand audit missed these bugs.  
42|CCured: Type-Safe Retrofitting of Legacy Code|In this paper we propose a scheme that combines type inference and run-time checking to make existing C programs type safe. We describe the CCured type system, which extends that of C by separating pointer types according to their usage. This type system allows both pointers whose usage can be verified statically to be type safe, and pointers whose safety must be checked at run time. We prove a type soundness result and then we present a surprisingly simple type inference algorithm that is able to infer the appropriate pointer kinds for existing C programs. Our experience with the CCured system shows that the inference is very effective for many C programs, as it is able to infer that most or all of the pointers are statically verifiable to be type safe. The remaining pointers are instrumented with efficient run-time checks to ensure that they are used safely. The resulting performance loss due to run-time checks is 0–150%, which is several times better than comparable approaches that use only dynamic checking. Using CCured we have discovered programming bugs in established C programs such as several SPECINT95 benchmarks.
43|State Transition Analysis: A Rule-Based Intrusion Detection Approach|This paper presents a new approach to representing and detecting computer penetrations in real-time. The approach, called state transition analysis, models penetrations as a series of state changes that lead from an initial secure state to a target compromised state. State transition diagrams, the graphical representation of penetrations, identify precisely the requirements for and the compromise of a penetration and present only the critical events that must occur for the successful completion of the penetration. State transition diagrams are written to correspond to the states of an actual computer system, and these diagrams form the basis of a rule-based expert system for detecting penetrations, called the State Transition Analysis Tool (STAT). The design and implementation of a UNIX-specific prototype of this expert system, called USTAT, is also presented. This prototype provides a further illustration of the overall design and functionality of this intrusion detection approach. Lastly, STAT is compared to the functionality of comparable intrusion detection tools.
44|Efficient Detection of All Pointer and Array Access Errors|We present a pointer and array access checking technique that provides complete error coverage through a simple set of program transformations. Our technique, based on an extended safe pointer representation, has a number of novel aspects. Foremost, it is the first technique that detects all spatial and temporal access errors. Its use is not limited by the expressiveness of the language; that is, it can be applied successfully to compiled or interpreted languages with subscripted and mutable pointers, local references, and explicit and typeless dynamic storage management, e.g., C. Because it is a source level transformation, it is amenable to both compile- and run-time optimization. Finally, its performance, even without compile-time optimization, is quite good. We implemented a prototype translator for the C language and analyzed the checking overheads of six non-trivial, pointer intensive programs. Execution overheads range from 130 % to 540%; with text and data size overheads typically below 100%. 
45|Remote Timing Attacks are Practical|Timing attacks are usually used to attack weak computing devices such as smartcards. We  show that timing attacks apply to general software systems. Specifically, we devise a timing  attack against OpenSSL. Our experiments show that we can extract private keys from an  OpenSSL-based web server running on a machine in the local network. Our results demonstrate  that timing attacks against network servers are practical and therefore all security systems  should defend against them.
46|Backwards-compatible bounds checking for arrays and pointers in C programs|function-typed variables, virtual functions, and 7/7 call-backs. 8/8 Maintain shadow bitmap:  Maintain a map indicating which storage regions are valid. Update it when stack allocations,  malloc  and  free  occur. Augment each memory access instruction with code to check whether the address is valid [Hastings and Joyce, 1992].   Advantages:  Fairly ecient Doesn&#039;t require access to source code, so can (must) be applied to all constituents of application    False negatives - fails to ag accesses to a valid region using an 9/9 improperly-derived pointer 10/10 Summarise requirements:  Track intended referent for each pointer  It is not good enough just to check that accesses are to valid locations  No change to pointer representation  In order to inter-operate with unchecked code without restriction, no information can be bundled with the pointer. 11/11 How to do it . . . 3: the central idea  Invariant: Assume all stored pointers are properly-derived pointers to their intended referent Im
48|A PATTERN MATCHING MODEL FOR MISUSE INTRUSION DETECTION  |This paper describes a generic model of matching that can be usefully applied to misuse intrusion detection. The model is based on Colored Petri Nets. Guards define the context in which signatures are matched. The notion of start and final states, and paths between them define the set of event sequences matched by the net. Partial order matching can also be specified in this model. The main benefits of the model are its generality, portability and flexibility. 
49|A Taxonomy of Computer Program Security Flaws, with Examples|This paper provides a taxonomy for computer program security flaws together with an appendix that carefully documents 50 actual security flaws. These flaws have all been described previously in the open literature, but in widely separated places. For those new to the field of computer security, they provide a good introduction to the characteristics of security flaws and how they can arise. Because these flaws were not randomly selected from a valid statistical sample of such flaws, we make no strong claims concerning the likely distribution of actual security flaws within the taxonomy. However, this method of organizing security flaw data can help those who have custody of more representative samples to organize them and to focus their efforts to remove and, eventually, to prevent the introduction of security flaws. Categories and Subject Descriptors: D.4.6[Operating Systems]:Security and Protection---access
50|FormatGuard: Automatic Protection From printf Format String Vulnerabilities|Symposium
51|Checking for Race Conditions in File Accesses|Flaws due to race conditions in which the binding of a name to an object changes between repeated references occur in many programs. We examine one type of this flaw in the UNIX operating system, and describe a semantic method for detecting possible instances of this problem. We present the results of one such analysis in which a previously undiscovered race condition flaw was found. 
52|Automated Detection of Vulnerabilities in Privileged Programs by Execution Monitoring|We present a method for detecting exploitations of vulnerabilities in privileged programs by monitoring their execution using audit trials, where the monitoring is with respect to specifications of the security-relevant behavior of the programs. Our work is motivated by the intrusion detection paradigm, but is an attempt to avoid ad hoc approaches to codifying misuse behavior. Our approach is based on the observation that although privileged programs can be exploited (due to errors) to cause security compromise in systems because of the privileges accorded to them, the intended behavior of privileged programs is, of course, limited and benign. The key, then is to specify the intended behavior (i.e., the program policy) and to detect any action by privileged program that is outside the intended behavior and that imperils security. We describe a program policy specification language, which is based on simple predicate logic and regular expressions. In addition, we present specifications ...
53|LCLint: A Tool for Using Specifications to Check Code|This paper describes LCLint, an efficient and flexible tool that accepts as input programs (written in ANSI C) and various levels of formal specification. Using this information, LCLint reports inconsistencies between a program and its specification. We also describe our experience using LCLint to help understand, document, and re-engineer legacy code. Keywords: C, Larch, LCLint, lint, specifications, static checking 1 Introduction Software engineers have long understood that static analysis of program texts can both reduce the number of residual errors andimprove the maintainability of programs. Traditional static checkers [10, 20] detect type errors and simple anomalies such as obviously uninitialized variables. These checkers demand little effort from the user, and are frequently used. However, their utility is limited by their lack of information about the intent of the programmer. At the other extreme are program verification systems [2]. They are used to demonstrate that a prog...
54|What are race conditions? some issues and formalizations|In shared-memory parallel programs that use explicit synchronization, race conditions result when accesses to shared memory are not properly synchronized. Race conditions are often considered to be manifestations of bugs, since their presence can cause the program to behave unexpectedly, Unfortunately, there has been little agreement in the literature as to precisely what constitutes a race condition. Two different notions have been implicitly considered: one pertaining to programs intended to be deterministic (which we call general races) and the other to nondeterministic programs containing critical sections (which we call data races). However, the differences between general races and data races have not yet been recognized. This paper examines these differences by characterizing races using a formal model and exploring their properties. We show that two variations of each type of race exist: feasible general races and data races capture the intuitive notions desired for debugging and apparent races capture less accurate notions implicitly assumed by most dynamic race detection methods. We also show that locating feasible races is an NP-hard problem, implying that only the apparent races, which are approximations to feasible races, can be detected in practice. The complexity of dynamically locating apparent races depends on the type of synchronization used by the program, Apparent
55|Security for Mobile Agents: Authentication and State Appraisal|. Mobile agents are processes which can autonomously migrate  to new hosts. Despite its many practical benets, mobile agent technology  results in signicant new security threats from malicious agents and  hosts. The primary added complication is that, as an agent traverses  multiple hosts that are trusted to dierent degrees, its state can change  in ways that adversely impact its functionality. In this paper, we discuss  achievable security goals for mobile agents, and we propose an architecture  to achieve these goals. The architecture models the trust relations  between the principals of mobile agent systems. A unique aspect of the  architecture is a \state appraisal&#034; mechanism that protects users and  hosts from attacks via state modications and that provides users with  exible control over the authority of their agents.  1 Introduction  Currently, distributed systems employ models in which processes are statically attached to hosts and communicate by asynchronous messages or s...
